ISOCode,Year,AnnualGasemissions
ZAF,2019,580459460.0
ZAF,2020,549388700.0
ZAF,2021,540464100.0
ZAF,2022,518069100.0
,1850,199581170.0
,1851,220565660.0
,1852,222141860.0
,1853,232439410.0
,1854,238051100.0
,1855,239357260.0
,1856,238991660.0
,1857,240439070.0
,1858,239824480.0
,1859,251483340.0
,1860,233689920.0
,1861,218310190.0
,1862,215929900.0
,1863,213048830.0
,1864,215227410.0
,1865,212601180.0
,1866,215318900.0
,1867,211052820.0
,1868,211202380.0
,1869,205447460.0
,1870,234437820.0
,1871,241511400.0
,1872,244066770.0
,1873,242870190.0
,1874,246708240.0
,1875,250779460.0
,1876,254937090.0
,1877,265693120.0
,1878,267750130.0
,1879,270339200.0
,1880,295488540.0
,1881,318358140.0
,1882,329343740.0
,1883,339766400.0
,1884,348833570.0
,1885,352380500.0
,1886,360315680.0
,1887,379203230.0
,1888,382417900.0
,1889,395855800.0
,1890,397844800.0
,1891,403357900.0
,1892,407827230.0
,1893,423590500.0
,1894,433741570.0
,1895,441595070.0
,1896,454161950.0
,1897,453026560.0
,1898,464433300.0
,1899,477815970.0
,1900,516917730.0
,1901,553202750.0
,1902,576486340.0
,1903,592436160.0
,1904,610014850.0
,1905,624142850.0
,1906,636133800.0
,1907,649081300.0
,1908,672422850.0
,1909,681529400.0
,1910,747803500.0
,1911,792208450.0
,1912,825629700.0
,1913,846981250.0
,1914,861494140.0
,1915,878148860.0
,1916,898328700.0
,1917,913103740.0
,1918,932867400.0
,1919,954922560.0
,1920,1010448400.0
,1921,1054723900.0
,1922,1089921500.0
,1923,1107640000.0
,1924,1137226500.0
,1925,1158697700.0
,1926,1184516600.0
,1927,1196924800.0
,1928,1214129900.0
,1929,1228019000.0
,1930,1152755500.0
,1931,1112135000.0
,1932,1117233000.0
,1933,1109624600.0
,1934,1113804900.0
,1935,1116633000.0
,1936,1104852100.0
,1937,1119749200.0
,1938,1122787200.0
,1939,1109826000.0
,1940,1221522300.0
,1941,1291145700.0
,1942,1309389700.0
,1943,1329700600.0
,1944,1353617300.0
,1945,1365697900.0
,1946,1436242700.0
,1947,1394021800.0
,1948,1413459100.0
,1949,1429355500.0
,1950,1617211600.0
,1951,1734562600.0
,1952,1818933400.0
,1953,1885800400.0
,1954,1964793000.0
,1955,2090166100.0
,1956,2166955300.0
,1957,2264487400.0
,1958,2285528600.0
,1959,2452618500.0
,1960,2437505000.0
,1961,2486197200.0
,1962,2452520200.0
,1963,2462561500.0
,1964,2537713000.0
,1965,2401447000.0
,1966,2343298600.0
,1967,2344312300.0
,1968,2372374300.0
,1969,2363158300.0
,1970,2675447800.0
,1971,2464273200.0
,1972,2453591300.0
,1973,2495243300.0
,1974,2564269600.0
,1975,2627184000.0
,1976,2742303700.0
,1977,2723253800.0
,1978,2780465400.0
,1979,2807840500.0
,1980,2831169800.0
,1981,2835890200.0
,1982,2828199000.0
,1983,2827950300.0
,1984,2843912000.0
,1985,2633162500.0
,1986,2730095600.0
,1987,2805487400.0
,1988,2803294200.0
,1989,2846243600.0
,1990,2998312700.0
,1991,3140116200.0
,1992,3258709200.0
,1993,3402927600.0
,1994,3723228700.0
,1995,3879817000.0
,1996,3826738000.0
,1997,4008434700.0
,1998,4251740400.0
,1999,4199691500.0
,2000,4076338200.0
,2001,4013800400.0
,2002,4219148500.0
,2003,5015533000.0
,2004,4711995000.0
,2005,4504965000.0
,2006,4406838300.0
,2007,4342641700.0
,2008,4296972300.0
,2009,4205928000.0
,2010,4180184600.0
,2011,4232976400.0
,2012,4431230500.0
,2013,4276571000.0
,2014,4271999500.0
,2015,4177275600.0
,2016,4033732900.0
,2017,3882740700.0
,2018,3628506400.0
,2019,3759404000.0
,2020,3568645600.0
,2021,3662997200.0
,2022,3670435600.0
KOR,1850,12260505.0
KOR,1851,12363216.0
KOR,1852,12030155.0
KOR,1853,12070475.0
KOR,1854,12055439.0
KOR,1855,12043331.0
KOR,1856,12158163.0
KOR,1857,12190141.0
KOR,1858,12204237.0
KOR,1859,12048386.0
KOR,1860,11977798.0
KOR,1861,11965763.0
KOR,1862,11883176.0
KOR,1863,12063071.0
KOR,1864,11695595.0
KOR,1865,11681436.0
KOR,1866,11884217.0
KOR,1867,11743029.0
KOR,1868,11840307.0
KOR,1869,11738836.0
KOR,1870,11772115.0
KOR,1871,11718200.0
KOR,1872,11355750.0
KOR,1873,11512249.0
KOR,1874,11542626.0
KOR,1875,11446433.0
KOR,1876,11403501.0
KOR,1877,11274114.0
KOR,1878,11261382.0
KOR,1879,11085856.0
KOR,1880,11075672.0
KOR,1881,11089602.0
KOR,1882,10969110.0
KOR,1883,11104473.0
KOR,1884,10842949.0
KOR,1885,11013747.0
KOR,1886,11125867.0
KOR,1887,10956415.0
KOR,1888,10962360.0
KOR,1889,10862348.0
KOR,1890,10988253.0
KOR,1891,11058915.0
KOR,1892,11267673.0
KOR,1893,11164287.0
KOR,1894,11175992.0
KOR,1895,11367266.0
KOR,1896,11581022.0
KOR,1897,11457191.0
KOR,1898,11584262.0
KOR,1899,11710179.0
KOR,1900,11808587.0
KOR,1901,11996423.0
KOR,1902,11982523.0
KOR,1903,12074663.0
KOR,1904,12279575.0
KOR,1905,12455980.0
KOR,1906,12637177.0
KOR,1907,12843364.0
KOR,1908,12848448.0
KOR,1909,12919152.0
KOR,1910,15453724.0
KOR,1911,16513592.0
KOR,1912,17446304.0
KOR,1913,18237116.0
KOR,1914,18951784.0
KOR,1915,19783590.0
KOR,1916,20368336.0
KOR,1917,21316912.0
KOR,1918,21688296.0
KOR,1919,22283362.0
KOR,1920,22687422.0
KOR,1921,23134450.0
KOR,1922,23787454.0
KOR,1923,24002804.0
KOR,1924,24810434.0
KOR,1925,25176122.0
KOR,1926,25703836.0
KOR,1927,26455434.0
KOR,1928,27273380.0
KOR,1929,28479312.0
KOR,1930,26751104.0
KOR,1931,26691504.0
KOR,1932,27362172.0
KOR,1933,27776330.0
KOR,1934,28814668.0
KOR,1935,30165138.0
KOR,1936,31264020.0
KOR,1937,32978860.0
KOR,1938,34725904.0
KOR,1939,37361000.0
KOR,1940,39191268.0
KOR,1941,41525270.0
KOR,1942,44701660.0
KOR,1943,47233480.0
KOR,1944,49819776.0
KOR,1945,51012532.0
KOR,1946,53975904.0
KOR,1947,56220740.0
KOR,1948,59081896.0
KOR,1949,60774104.0
KOR,1950,58045508.0
KOR,1951,58577536.0
KOR,1952,59221796.0
KOR,1953,60246724.0
KOR,1954,60285024.0
KOR,1955,60921212.0
KOR,1956,60453910.0
KOR,1957,58866756.0
KOR,1958,56861110.0
KOR,1959,53620170.0
KOR,1960,52525916.0
KOR,1961,51399716.0
KOR,1962,52829124.0
KOR,1963,61984852.0
KOR,1964,62445856.0
KOR,1965,61666670.0
KOR,1966,65207524.0
KOR,1967,68292180.0
KOR,1968,66287464.0
KOR,1969,69323430.0
KOR,1970,81552410.0
KOR,1971,84947810.0
KOR,1972,86571380.0
KOR,1973,100071630.0
KOR,1974,104566056.0
KOR,1975,111035704.0
KOR,1976,121049180.0
KOR,1977,134136130.0
KOR,1978,142625390.0
KOR,1979,162792160.0
KOR,1980,164371870.0
KOR,1981,169652460.0
KOR,1982,169490080.0
KOR,1983,179109300.0
KOR,1984,193037630.0
KOR,1985,202218370.0
KOR,1986,211263520.0
KOR,1987,219675090.0
KOR,1988,245421890.0
KOR,1989,256217070.0
KOR,1990,282782300.0
KOR,1991,310295520.0
KOR,1992,334767550.0
KOR,1993,363882700.0
KOR,1994,389344670.0
KOR,1995,417796000.0
KOR,1996,457764220.0
KOR,1997,486288420.0
KOR,1998,416232740.0
KOR,1999,450884130.0
KOR,2000,480284200.0
KOR,2001,496078820.0
KOR,2002,512608580.0
KOR,2003,522009280.0
KOR,2004,530229470.0
KOR,2005,538664500.0
KOR,2006,543721660.0
KOR,2007,562525700.0
KOR,2008,570648000.0
KOR,2009,577010750.0
KOR,2010,634333060.0
KOR,2011,665355140.0
KOR,2012,670585800.0
KOR,2013,676936770.0
KOR,2014,672222850.0
KOR,2015,677931840.0
KOR,2016,681858940.0
KOR,2017,699210940.0
KOR,2018,714432500.0
KOR,2019,689655900.0
KOR,2020,641292200.0
KOR,2021,660568200.0
KOR,2022,646062900.0
SSD,1850,5304996.5
SSD,1851,5310786.5
SSD,1852,5317973.5
SSD,1853,5326319.0
SSD,1854,5333691.5
SSD,1855,5340053.5
SSD,1856,5351701.5
SSD,1857,5353000.5
SSD,1858,5355023.0
SSD,1859,5356362.5
SSD,1860,5349123.0
SSD,1861,5349053.0
SSD,1862,5350452.0
SSD,1863,5352940.0
SSD,1864,5350847.5
SSD,1865,5349963.0
SSD,1866,5352738.5
SSD,1867,5349755.0
SSD,1868,5348951.5
SSD,1869,5349848.0
SSD,1870,5373817.0
SSD,1871,5402718.5
SSD,1872,5431626.0
SSD,1873,5477880.0
SSD,1874,5536469.5
SSD,1875,5591391.0
SSD,1876,5650690.0
SSD,1877,5710210.0
SSD,1878,5760056.5
SSD,1879,5801641.0
SSD,1880,5823248.5
SSD,1881,5840467.0
SSD,1882,5854657.0
SSD,1883,5868058.5
SSD,1884,5876070.0
SSD,1885,5884227.0
SSD,1886,5891349.0
SSD,1887,5897893.0
SSD,1888,5905155.5
SSD,1889,5913922.0
SSD,1890,5992526.0
SSD,1891,6016626.5
SSD,1892,6035862.0
SSD,1893,6052684.0
SSD,1894,6068716.0
SSD,1895,6083796.5
SSD,1896,6102064.5
SSD,1897,6123626.0
SSD,1898,6157152.0
SSD,1899,6185760.0
SSD,1900,6223263.5
SSD,1901,6252452.0
SSD,1902,6321631.0
SSD,1903,6370565.0
SSD,1904,6398375.5
SSD,1905,6455628.0
SSD,1906,6514475.5
SSD,1907,6571392.5
SSD,1908,6662516.5
SSD,1909,6728383.5
SSD,1910,6781941.0
SSD,1911,6891585.0
SSD,1912,7023261.5
SSD,1913,7144227.5
SSD,1914,7354438.5
SSD,1915,7514131.0
SSD,1916,7722297.5
SSD,1917,7872391.0
SSD,1918,8019972.5
SSD,1919,8190874.0
SSD,1920,8392645.0
SSD,1921,8573456.0
SSD,1922,8788482.0
SSD,1923,8999904.0
SSD,1924,9185632.0
SSD,1925,9360928.0
SSD,1926,9565356.0
SSD,1927,9697836.0
SSD,1928,9866314.0
SSD,1929,9990760.0
SSD,1930,10115758.0
SSD,1931,10238594.0
SSD,1932,10301603.0
SSD,1933,10298070.0
SSD,1934,10322906.0
SSD,1935,10271429.0
SSD,1936,10260428.0
SSD,1937,10254542.0
SSD,1938,10281710.0
SSD,1939,10273622.0
SSD,1940,10408307.0
SSD,1941,11108364.0
SSD,1942,12201834.0
SSD,1943,13666364.0
SSD,1944,15412384.0
SSD,1945,17211100.0
SSD,1946,19058010.0
SSD,1947,20724880.0
SSD,1948,22084892.0
SSD,1949,23063452.0
SSD,1950,23466454.0
SSD,1951,23753670.0
SSD,1952,23362092.0
SSD,1953,23013268.0
SSD,1954,22529030.0
SSD,1955,21909256.0
SSD,1956,21220960.0
SSD,1957,20466884.0
SSD,1958,20232806.0
SSD,1959,20152756.0
SSD,1960,20080120.0
SSD,1961,32548392.0
SSD,1962,32381206.0
SSD,1963,32863324.0
SSD,1964,32973552.0
SSD,1965,33129860.0
SSD,1966,33840600.0
SSD,1967,34367824.0
SSD,1968,34962916.0
SSD,1969,34984140.0
SSD,1970,39054212.0
SSD,1971,38023184.0
SSD,1972,37430896.0
SSD,1973,40258216.0
SSD,1974,33044612.0
SSD,1975,35118148.0
SSD,1976,35821704.0
SSD,1977,40226430.0
SSD,1978,34906370.0
SSD,1979,38098800.0
SSD,1980,45837130.0
SSD,1981,39709384.0
SSD,1982,45115588.0
SSD,1983,44326070.0
SSD,1984,44222200.0
SSD,1985,42386440.0
SSD,1986,43177024.0
SSD,1987,44440536.0
SSD,1988,42720972.0
SSD,1989,45878956.0
SSD,1990,47988464.0
SSD,1991,39966810.0
SSD,1992,57677010.0
SSD,1993,63279932.0
SSD,1994,60283490.0
SSD,1995,59263250.0
SSD,1996,61172516.0
SSD,1997,59426924.0
SSD,1998,60762250.0
SSD,1999,61094550.0
SSD,2000,63888816.0
SSD,2001,53914224.0
SSD,2002,55975800.0
SSD,2003,64152410.0
SSD,2004,62139452.0
SSD,2005,67652320.0
SSD,2006,61473090.0
SSD,2007,67013304.0
SSD,2008,64836770.0
SSD,2009,65029750.0
SSD,2010,60423096.0
SSD,2011,53835630.0
SSD,2012,69442970.0
SSD,2013,65517576.0
SSD,2014,65043176.0
SSD,2015,63939720.0
SSD,2016,62333920.0
SSD,2017,60618476.0
SSD,2018,59379720.0
SSD,2019,58366820.0
SSD,2020,64941400.0
SSD,2021,61341090.0
SSD,2022,67696540.0
ESP,1850,23867110.0
ESP,1851,23246438.0
ESP,1852,22881472.0
ESP,1853,22705396.0
ESP,1854,22358780.0
ESP,1855,22167780.0
ESP,1856,22173452.0
ESP,1857,22069504.0
ESP,1858,22270406.0
ESP,1859,22653904.0
ESP,1860,22481836.0
ESP,1861,22237128.0
ESP,1862,22209532.0
ESP,1863,22224606.0
ESP,1864,21870806.0
ESP,1865,21668162.0
ESP,1866,21440744.0
ESP,1867,21703444.0
ESP,1868,21591404.0
ESP,1869,21476350.0
ESP,1870,21454612.0
ESP,1871,21093112.0
ESP,1872,21316320.0
ESP,1873,21096482.0
ESP,1874,21029124.0
ESP,1875,21196648.0
ESP,1876,21464440.0
ESP,1877,21641544.0
ESP,1878,21645438.0
ESP,1879,21877670.0
ESP,1880,21904468.0
ESP,1881,22242792.0
ESP,1882,22621076.0
ESP,1883,23060014.0
ESP,1884,22908568.0
ESP,1885,22740160.0
ESP,1886,23004494.0
ESP,1887,23134208.0
ESP,1888,23352542.0
ESP,1889,23805262.0
ESP,1890,26315552.0
ESP,1891,28089522.0
ESP,1892,29181954.0
ESP,1893,29501244.0
ESP,1894,30587476.0
ESP,1895,30804176.0
ESP,1896,31837710.0
ESP,1897,32354576.0
ESP,1898,32487404.0
ESP,1899,34104976.0
ESP,1900,34586200.0
ESP,1901,35446590.0
ESP,1902,36209064.0
ESP,1903,36205560.0
ESP,1904,37086296.0
ESP,1905,38041796.0
ESP,1906,38313536.0
ESP,1907,38499230.0
ESP,1908,38968364.0
ESP,1909,39411130.0
ESP,1910,40654404.0
ESP,1911,41142276.0
ESP,1912,42955656.0
ESP,1913,44747570.0
ESP,1914,44904090.0
ESP,1915,42939864.0
ESP,1916,45745748.0
ESP,1917,43820812.0
ESP,1918,44820470.0
ESP,1919,44026076.0
ESP,1920,42675440.0
ESP,1921,44013436.0
ESP,1922,44672784.0
ESP,1923,47349840.0
ESP,1924,48767750.0
ESP,1925,50084564.0
ESP,1926,49192210.0
ESP,1927,52867924.0
ESP,1928,53130160.0
ESP,1929,56102816.0
ESP,1930,55419460.0
ESP,1931,54410656.0
ESP,1932,53400410.0
ESP,1933,50824560.0
ESP,1934,52649884.0
ESP,1935,55484984.0
ESP,1936,40747776.0
ESP,1937,37871740.0
ESP,1938,46917776.0
ESP,1939,50081304.0
ESP,1940,52342468.0
ESP,1941,50804896.0
ESP,1942,51877932.0
ESP,1943,52673940.0
ESP,1944,55269080.0
ESP,1945,58125720.0
ESP,1946,58986344.0
ESP,1947,62619076.0
ESP,1948,64933156.0
ESP,1949,68917610.0
ESP,1950,67134310.0
ESP,1951,68191464.0
ESP,1952,73464680.0
ESP,1953,75796100.0
ESP,1954,77696900.0
ESP,1955,79048984.0
ESP,1956,82785650.0
ESP,1957,92255690.0
ESP,1958,99578264.0
ESP,1959,102549340.0
ESP,1960,92682050.0
ESP,1961,99030100.0
ESP,1962,103739330.0
ESP,1963,99986290.0
ESP,1964,105753810.0
ESP,1965,109023280.0
ESP,1966,124733630.0
ESP,1967,130353190.0
ESP,1968,153663360.0
ESP,1969,150077300.0
ESP,1970,185637600.0
ESP,1971,188565800.0
ESP,1972,198556780.0
ESP,1973,207335120.0
ESP,1974,223460540.0
ESP,1975,229252860.0
ESP,1976,246049010.0
ESP,1977,243629170.0
ESP,1978,249500110.0
ESP,1979,252333060.0
ESP,1980,264519620.0
ESP,1981,255801520.0
ESP,1982,261779840.0
ESP,1983,255002100.0
ESP,1984,250877570.0
ESP,1985,252834240.0
ESP,1986,243686960.0
ESP,1987,242408860.0
ESP,1988,254410880.0
ESP,1989,280851940.0
ESP,1990,286298750.0
ESP,1991,294577180.0
ESP,1992,299330180.0
ESP,1993,290049570.0
ESP,1994,295482600.0
ESP,1995,323275940.0
ESP,1996,310646530.0
ESP,1997,317142800.0
ESP,1998,330670400.0
ESP,1999,355240960.0
ESP,2000,365131140.0
ESP,2001,368075550.0
ESP,2002,392385300.0
ESP,2003,397897800.0
ESP,2004,412716600.0
ESP,2005,424789570.0
ESP,2006,413941660.0
ESP,2007,424157860.0
ESP,2008,389148130.0
ESP,2009,351394370.0
ESP,2010,335315230.0
ESP,2011,347264220.0
ESP,2012,329755400.0
ESP,2013,303137200.0
ESP,2014,306040500.0
ESP,2015,322361570.0
ESP,2016,311800580.0
ESP,2017,326702400.0
ESP,2018,322680900.0
ESP,2019,302951040.0
ESP,2020,266131220.0
ESP,2021,283361120.0
ESP,2022,298429500.0
LKA,1850,11963830.0
LKA,1851,11334466.0
LKA,1852,10989941.0
LKA,1853,10779445.0
LKA,1854,10853803.0
LKA,1855,10826433.0
LKA,1856,10863820.0
LKA,1857,10783469.0
LKA,1858,10727318.0
LKA,1859,11075332.0
LKA,1860,10116348.0
LKA,1861,8996604.0
LKA,1862,8485903.0
LKA,1863,8375975.0
LKA,1864,8159207.0
LKA,1865,7903001.5
LKA,1866,7713089.5
LKA,1867,7979949.0
LKA,1868,7858552.5
LKA,1869,7642157.5
LKA,1870,6364202.5
LKA,1871,5752849.5
LKA,1872,5436723.0
LKA,1873,5235527.5
LKA,1874,5185668.5
LKA,1875,5031757.0
LKA,1876,4930861.5
LKA,1877,4866365.0
LKA,1878,4810039.0
LKA,1879,4763571.5
LKA,1880,5352682.5
LKA,1881,5603919.5
LKA,1882,5917596.0
LKA,1883,5967932.5
LKA,1884,6075684.0
LKA,1885,6109365.0
LKA,1886,6234389.5
LKA,1887,6191541.0
LKA,1888,6199196.5
LKA,1889,6612880.0
LKA,1890,7379263.5
LKA,1891,8677822.0
LKA,1892,9331262.0
LKA,1893,8870927.0
LKA,1894,9335736.0
LKA,1895,9277634.0
LKA,1896,9628780.0
LKA,1897,10539750.0
LKA,1898,10297189.0
LKA,1899,10510437.0
LKA,1900,10012857.0
LKA,1901,9174077.0
LKA,1902,8768366.0
LKA,1903,9327128.0
LKA,1904,9062282.0
LKA,1905,9181554.0
LKA,1906,9470580.0
LKA,1907,9379301.0
LKA,1908,9090106.0
LKA,1909,9775859.0
LKA,1910,9014711.0
LKA,1911,9038834.0
LKA,1912,8754715.0
LKA,1913,8836712.0
LKA,1914,9419714.0
LKA,1915,8870322.0
LKA,1916,9199542.0
LKA,1917,9050318.0
LKA,1918,9024106.0
LKA,1919,9507440.0
LKA,1920,8960963.0
LKA,1921,8840938.0
LKA,1922,8876336.0
LKA,1923,8989270.0
LKA,1924,8778456.0
LKA,1925,8832819.0
LKA,1926,8764874.0
LKA,1927,8870240.0
LKA,1928,9080671.0
LKA,1929,9171327.0
LKA,1930,9329182.0
LKA,1931,9455004.0
LKA,1932,9696297.0
LKA,1933,9770310.0
LKA,1934,9845028.0
LKA,1935,9962966.0
LKA,1936,10273064.0
LKA,1937,10249943.0
LKA,1938,10570847.0
LKA,1939,10622753.0
LKA,1940,13271638.0
LKA,1941,15033336.0
LKA,1942,16220840.0
LKA,1943,17586574.0
LKA,1944,18529460.0
LKA,1945,19081148.0
LKA,1946,19323140.0
LKA,1947,20236606.0
LKA,1948,19872456.0
LKA,1949,21770998.0
LKA,1950,21177370.0
LKA,1951,20651542.0
LKA,1952,20917886.0
LKA,1953,21651112.0
LKA,1954,21632894.0
LKA,1955,22453812.0
LKA,1956,22693316.0
LKA,1957,25033502.0
LKA,1958,25065626.0
LKA,1959,23540318.0
LKA,1960,21876656.0
LKA,1961,20796142.0
LKA,1962,59481556.0
LKA,1963,48373600.0
LKA,1964,41878428.0
LKA,1965,38249350.0
LKA,1966,35699296.0
LKA,1967,36691296.0
LKA,1968,32104168.0
LKA,1969,30806176.0
LKA,1970,29321946.0
LKA,1971,28548194.0
LKA,1972,28460450.0
LKA,1973,28478642.0
LKA,1974,27623618.0
LKA,1975,30172306.0
LKA,1976,31789568.0
LKA,1977,33264918.0
LKA,1978,29424124.0
LKA,1979,28107660.0
LKA,1980,27203444.0
LKA,1981,27199344.0
LKA,1982,27738384.0
LKA,1983,27566130.0
LKA,1984,27461868.0
LKA,1985,27706854.0
LKA,1986,27127510.0
LKA,1987,26348806.0
LKA,1988,25881430.0
LKA,1989,24857896.0
LKA,1990,25210482.0
LKA,1991,25456928.0
LKA,1992,26663668.0
LKA,1993,27047842.0
LKA,1994,29315688.0
LKA,1995,29056920.0
LKA,1996,29575894.0
LKA,1997,28607930.0
LKA,1998,27524338.0
LKA,1999,28262388.0
LKA,2000,29543288.0
LKA,2001,28979078.0
LKA,2002,30322178.0
LKA,2003,31736530.0
LKA,2004,46404900.0
LKA,2005,37236490.0
LKA,2006,36397304.0
LKA,2007,49729908.0
LKA,2008,40814756.0
LKA,2009,46461844.0
LKA,2010,49911150.0
LKA,2011,44041804.0
LKA,2012,44834550.0
LKA,2013,39962504.0
LKA,2014,39893616.0
LKA,2015,42828696.0
LKA,2016,44113676.0
LKA,2017,41883304.0
LKA,2018,39226440.0
LKA,2019,39976250.0
LKA,2020,40108224.0
LKA,2021,39179704.0
LKA,2022,36091550.0
SDN,1850,12395137.0
SDN,1851,12421361.0
SDN,1852,12460597.0
SDN,1853,12493688.0
SDN,1854,12527855.0
SDN,1855,12558850.0
SDN,1856,12589625.0
SDN,1857,12627201.0
SDN,1858,12675348.0
SDN,1859,12709604.0
SDN,1860,12745815.0
SDN,1861,12793151.0
SDN,1862,12834912.0
SDN,1863,12885940.0
SDN,1864,12927060.0
SDN,1865,12978938.0
SDN,1866,13024857.0
SDN,1867,13073209.0
SDN,1868,13124066.0
SDN,1869,13167029.0
SDN,1870,13241262.0
SDN,1871,13307496.0
SDN,1872,13381173.0
SDN,1873,13468498.0
SDN,1874,13547012.0
SDN,1875,13618743.0
SDN,1876,13699834.0
SDN,1877,13815583.0
SDN,1878,13946539.0
SDN,1879,14086471.0
SDN,1880,14227383.0
SDN,1881,14372131.0
SDN,1882,14529650.0
SDN,1883,14712697.0
SDN,1884,14893831.0
SDN,1885,15065719.0
SDN,1886,15240727.0
SDN,1887,15427269.0
SDN,1888,15626577.0
SDN,1889,15824027.0
SDN,1890,16072772.0
SDN,1891,16280092.0
SDN,1892,16499252.0
SDN,1893,16692429.0
SDN,1894,16903998.0
SDN,1895,17125458.0
SDN,1896,17348636.0
SDN,1897,17579362.0
SDN,1898,17819590.0
SDN,1899,18064296.0
SDN,1900,18492618.0
SDN,1901,18717064.0
SDN,1902,18984974.0
SDN,1903,19207598.0
SDN,1904,19462848.0
SDN,1905,19737278.0
SDN,1906,20007298.0
SDN,1907,20265780.0
SDN,1908,20537698.0
SDN,1909,20830696.0
SDN,1910,21238120.0
SDN,1911,21645786.0
SDN,1912,22057886.0
SDN,1913,22419202.0
SDN,1914,22880608.0
SDN,1915,23289248.0
SDN,1916,23708822.0
SDN,1917,24098396.0
SDN,1918,24505304.0
SDN,1919,24889396.0
SDN,1920,25564388.0
SDN,1921,25967784.0
SDN,1922,26448722.0
SDN,1923,26854582.0
SDN,1924,27187094.0
SDN,1925,27527304.0
SDN,1926,27891320.0
SDN,1927,28618258.0
SDN,1928,28658182.0
SDN,1929,28738914.0
SDN,1930,29157750.0
SDN,1931,29404626.0
SDN,1932,29773102.0
SDN,1933,30097086.0
SDN,1934,30372196.0
SDN,1935,30516076.0
SDN,1936,30583684.0
SDN,1937,30907556.0
SDN,1938,31224020.0
SDN,1939,31469428.0
SDN,1940,33128028.0
SDN,1941,34249132.0
SDN,1942,35374132.0
SDN,1943,36513896.0
SDN,1944,37740250.0
SDN,1945,38862540.0
SDN,1946,40069210.0
SDN,1947,40988630.0
SDN,1948,41755920.0
SDN,1949,42360460.0
SDN,1950,43720820.0
SDN,1951,44743950.0
SDN,1952,45572650.0
SDN,1953,46222460.0
SDN,1954,46873936.0
SDN,1955,47253224.0
SDN,1956,47951640.0
SDN,1957,48632040.0
SDN,1958,49543520.0
SDN,1959,50200560.0
SDN,1960,50751668.0
SDN,1961,47018580.0
SDN,1962,46213390.0
SDN,1963,47268356.0
SDN,1964,48643400.0
SDN,1965,49309132.0
SDN,1966,50954160.0
SDN,1967,52729324.0
SDN,1968,54352624.0
SDN,1969,54846936.0
SDN,1970,56189692.0
SDN,1971,56770452.0
SDN,1972,57768104.0
SDN,1973,58722260.0
SDN,1974,59033320.0
SDN,1975,59253164.0
SDN,1976,59248300.0
SDN,1977,58577092.0
SDN,1978,56856570.0
SDN,1979,58263360.0
SDN,1980,61020000.0
SDN,1981,61819880.0
SDN,1982,64293704.0
SDN,1983,65617220.0
SDN,1984,66451650.0
SDN,1985,67687350.0
SDN,1986,66272064.0
SDN,1987,65604164.0
SDN,1988,66713240.0
SDN,1989,67403730.0
SDN,1990,71347980.0
SDN,1991,71404420.0
SDN,1992,105131230.0
SDN,1993,99865780.0
SDN,1994,113666840.0
SDN,1995,109764500.0
SDN,1996,101235950.0
SDN,1997,98486780.0
SDN,1998,97661544.0
SDN,1999,99262040.0
SDN,2000,106100690.0
SDN,2001,110431160.0
SDN,2002,138090290.0
SDN,2003,132659720.0
SDN,2004,137433140.0
SDN,2005,130886250.0
SDN,2006,134431970.0
SDN,2007,134876590.0
SDN,2008,146468380.0
SDN,2009,147857250.0
SDN,2010,160694220.0
SDN,2011,208722860.0
SDN,2012,180043490.0
SDN,2013,163652560.0
SDN,2014,161731500.0
SDN,2015,157495860.0
SDN,2016,153330860.0
SDN,2017,152875790.0
SDN,2018,149550340.0
SDN,2019,149708180.0
SDN,2020,148320020.0
SDN,2021,149097470.0
SDN,2022,146914600.0
SUR,1850,248449.84
SUR,1851,246997.73
SUR,1852,249111.39
SUR,1853,248976.88
SUR,1854,248877.81
SUR,1855,251378.6
SUR,1856,250396.64
SUR,1857,250694.83
SUR,1858,252321.62
SUR,1859,255411.08
SUR,1860,270105.47
SUR,1861,276347.88
SUR,1862,321599.2
SUR,1863,304897.75
SUR,1864,295829.47
SUR,1865,294211.4
SUR,1866,298138.3
SUR,1867,299403.47
SUR,1868,299752.94
SUR,1869,300518.06
SUR,1870,305106.53
SUR,1871,303714.16
SUR,1872,307534.7
SUR,1873,310613.47
SUR,1874,309919.8
SUR,1875,312631.44
SUR,1876,311486.53
SUR,1877,313500.7
SUR,1878,315798.72
SUR,1879,357038.25
SUR,1880,329136.47
SUR,1881,320967.97
SUR,1882,353939.88
SUR,1883,332828.34
SUR,1884,323080.94
SUR,1885,324458.5
SUR,1886,325163.72
SUR,1887,326263.72
SUR,1888,328728.53
SUR,1889,330364.5
SUR,1890,338538.7
SUR,1891,342963.97
SUR,1892,345533.38
SUR,1893,349133.28
SUR,1894,352246.12
SUR,1895,355784.88
SUR,1896,357279.38
SUR,1897,360370.28
SUR,1898,364549.72
SUR,1899,372403.94
SUR,1900,371337.78
SUR,1901,370942.9
SUR,1902,375758.6
SUR,1903,379143.1
SUR,1904,405427.53
SUR,1905,392863.6
SUR,1906,410055.8
SUR,1907,402601.75
SUR,1908,401389.56
SUR,1909,404174.56
SUR,1910,448360.38
SUR,1911,476711.9
SUR,1912,493129.12
SUR,1913,509783.06
